0,chr1: 0~128Mb,chr1: 128~249Mb,chr2: 0~128Mb,chr2: 128~243Mb,chr3: 0~128Mb,chr3: 128~197Mb,chr4: 0~128Mb,chr4: 128~190Mb,chr5: 0~128Mb,chr5: 128~180Mb,chr6: 0~128Mb,chr6: 128~170Mb,chr7: 0~128Mb,chr7: 128~159Mb,chr8: 0~128Mb,chr8: 128~146Mb,chr9: 0~128Mb,chr9: 128~141Mb,chr10: 0~128Mb,chr10: 128~135Mb,chr11: 0~128Mb,chr11: 128~134Mb,chr12: 0~128Mb,chr12: 128~133Mb,chr13: 0~115Mb,chr14: 0~107Mb,chr15: 0~102Mb,chr16: 0~90Mb,chr17: 0~81Mb,chr18: 0~78Mb,chr19: 0~59Mb,chr20: 0~62Mb,chr21: 0~48Mb,chr22: 0~51Mb
5556,0.0071479,0.0069416,0.01004,0.010051000000000001,0.0093074,0.0037561,0.0063831,0.0045209,0.009170600000000001,0.0014554,0.011482,0.0045918999999999995,0.010471,0.0038604999999999998,0.0095129,0.0064819000000000005,0.0061692,-0.00021643,0.0080053,-6.398100000000001e-05,0.008808100000000001,0.00055169,0.0065666,0.00081586,0.0035242,0.0086545,0.0010027999999999999,0.0080556,0.0059869,0.0075195999999999995,0.0012457,0.0010022,0.0024861,0.0063294
12336_irnt,0.004762399999999999,-0.0022934,0.0083766,0.010005,0.007635600000000001,0.0035189999999999996,0.0036540999999999995,0.0028136999999999997,-0.00098345,0.0047902000000000005,0.005712399999999999,0.002924,0.00822,0.0043782,-0.00077653,0.00043702,-0.0020940999999999998,0.0031466999999999997,0.0082926,-0.00072096,0.0060842,-0.00036196,0.0071037999999999995,0.0012254000000000002,-0.0018100000000000002,0.0016302,0.0096654,0.0069075000000000004,-9.89e-05,0.0083876,0.007966599999999999,-0.0020285,0.0074822000000000005,0.00044224
30180_irnt,0.0061408,0.0048016000000000005,0.006300899999999999,0.004352,0.0037584000000000003,0.0022874,0.009947200000000002,0.00046262,0.0033218,0.0032486,0.0066189,0.0016785,0.005210800000000001,0.00058631,0.0047336,0.0012767000000000002,0.0029879999999999998,0.0012642,0.0056673,2.4184e-05,0.0041986,0.00052182,0.0046933,8.3362e-05,0.002236,0.0025795,0.0035601999999999995,0.0026812,0.0065426,0.0015497999999999998,0.01011,0.0039386,0.00077415,0.0032295
4080_irnt,0.0064311,0.0028621,0.005201,0.0054887,0.004354,0.0026083,0.004492,0.0020772,0.0052665,0.0024686,0.0053774999999999995,0.0022364999999999998,0.0047731,0.0018364999999999998,0.0053347,0.0012211,0.0034379,0.0009324,0.006762899999999999,0.00034347,0.0079459,0.00073905,0.0064266,-1.3124000000000002e-05,0.0026368000000000003,0.0034662,0.0037283999999999998,0.0049197,0.0063659,0.0025109000000000004,0.0035063000000000004,0.0029366,0.00083027,0.0013165
30280_irnt,0.006959100000000001,0.005302899999999999,0.0045191,0.0036812,0.0043874,0.0021443,0.0024163,0.0012831,0.004532899999999999,0.0018929000000000003,0.0036034,0.0032133,0.0038672,0.0011052,0.0041972,0.00054933,0.0043032,0.0012347,0.0051963999999999995,7.0785e-06,0.0043991,0.00025583,0.005314500000000001,6.6394e-05,0.0020024,0.0036109000000000002,0.0022757,0.0029219999999999997,0.0071827,0.001509,0.008948000000000001,0.0058005,0.00050166,0.0020570000000000002
30030_irnt,0.0051193,0.0055643,0.0060084,0.00324,0.0036864000000000003,0.0022673000000000003,0.0034900999999999995,0.00061036,0.0025198,0.0013441,0.008006600000000001,0.0041133,0.0036460999999999998,0.0018460999999999998,0.0041792999999999995,0.00026398,0.0035539,0.0026731,0.0047936,0.00020067,0.0057382,0.00012190000000000001,0.0067155,3.701e-05,0.0018038,0.0022434,0.0047048,0.0038839,0.0064838000000000005,0.0013622,0.006977,0.0028173,0.0027854,0.0047944
1687,0.0057913,0.004854,0.007624600000000001,0.0027427,0.0051405,0.0022834,0.0041857,0.0011556,0.0036803000000000005,0.002986,0.0068042,0.0015347999999999998,0.0045601999999999995,0.001075,0.004979399999999999,0.00051752,0.004737600000000001,0.00083466,0.0044088,9.5202e-05,0.0054915,0.00046833,0.0073098,0.00020402,0.0035506,0.0033481,0.0032663,0.0062924999999999995,0.0034419000000000003,0.0048194,0.0028068000000000004,0.0032583,0.00095656,0.0016297999999999998
5254_irnt,0.0042934,0.0041867,0.006021,0.004213399999999999,0.005351399999999999,0.0040552,0.0038117,0.00093002,0.0031524,0.0031526999999999996,0.008988600000000001,0.0016649999999999998,0.0054485,0.00069623,0.0045908,0.00048415,0.0038031999999999996,0.0035218000000000003,0.0048408,-0.00047024,0.0077894999999999995,0.00060099,0.0029235,3.2028e-05,0.004093,0.0031714000000000004,0.0029801,0.0033729,0.0061892,0.0017690000000000002,0.0010597000000000002,0.0021717,0.0012211,0.0017322
30200_irnt,0.005444600000000001,0.0050735,0.0060983,0.0037064999999999997,0.0032205999999999997,0.0026215,0.006998699999999999,0.00037988,0.0031934999999999997,0.003189,0.006174600000000001,0.0016547,0.0054215,0.00078111,0.0046176,0.000782,0.0031905,0.0012825999999999998,0.0045493,3.7864e-06,0.0043847,0.00041139,0.0047382,0.00011546,0.0015619000000000002,0.0021228,0.0033998000000000006,0.004365600000000001,0.006761399999999999,0.0014057,0.0095198,0.0035936,0.00056027,0.0026092
1717,0.0024865,0.00098081,0.0020116,0.0022549,0.0016981,0.0013882,0.0011872,0.0002768,0.0026107,0.00098887,0.0056045,0.00044885,0.0018253,-0.00010314,0.0020877,-7.7851e-06,0.0062904,0.00027087,0.0016573,5.3261000000000004e-05,0.009610200000000001,4.7268e-06,0.0039458,0.00010089,0.0022151999999999996,0.0020989,0.0044688,0.0094009,0.0020548000000000003,0.00025453,0.00060521,0.0085661,0.00056585,0.0015977
4079_irnt,0.0054,0.0037,0.006,0.0049,0.0039,0.0027,0.0036,0.0015,0.0041,0.0023,0.0053,0.0019,0.0043,0.0015,0.0046,0.0008,0.0029,0.0009,0.0064,0.0003,0.0066,0.0005,0.0064,-0.0001,0.0026,0.0023,0.0045,0.005,0.005,0.0028,0.0039,0.0041,0.0015,0.0014
5262_irnt,0.0073098,0.0051454,0.0058225,0.005240600000000001,0.0040289,0.0044738,0.0038531,0.0011677999999999999,0.0027367,0.0025953000000000005,0.0070958,0.00060184,0.0055972999999999995,0.0012148,0.00464,-6.0071e-05,0.0040769,0.0040306,0.004904100000000001,-0.00086595,0.0056295,0.00073543,0.0035441,0.00024401,0.0021177,0.0013774000000000002,0.0036686999999999996,0.0039903,0.0047076,0.00084916,0.00034328,0.0012274,0.0019617000000000002,0.0024850000000000002
1747_4,0.0027976,0.0035205999999999996,0.0034428000000000006,0.004358399999999999,0.002095,0.0022503,0.0036510999999999996,-6.205699999999999e-05,0.0046146,0.00073282,0.009509100000000001,0.0029706999999999997,0.0024248,0.0015485999999999998,0.0020948,0.00011570000000000001,0.0078671,-2.7353e-05,0.0016409000000000003,-0.00032472,0.010039,-6.5718e-05,0.0089264,-9.6742e-05,0.005096100000000001,0.0036902000000000003,0.0080757,0.012445,0.007201999999999999,0.00016775,0.00057873,0.01054,0.0011695,0.001186
22501_irnt,0.0048443,0.0020135,0.006830500000000001,0.0046697,0.005353899999999999,0.0027758,0.0036058,0.0023482,0.0042475,0.0015512,0.0044658,0.00033471,0.0061853,0.001508,0.0039696,0.00065921,0.0045045,0.00101,0.0057275,0.00011551,0.0049036,0.00052566,0.0034625999999999997,5.3094e-05,0.0035229999999999997,0.0035330999999999995,0.0021349,0.0038284,0.0026594,0.0039912,0.0014317,0.0025756,0.00083185,0.0025432
4194_irnt,0.0043778,0.0043832,0.0024820999999999997,0.0045914,0.0054748,0.0020357,0.0021596,0.0011914999999999999,0.004435000000000001,0.0022888,0.009642200000000002,0.00090171,0.004551100000000001,0.0014532,0.00086418,0.00048272,0.0035616999999999997,0.0013170999999999999,0.004285199999999999,0.00047194,0.004200199999999999,0.0011393,0.006539,-1.8187e-05,0.0011452,0.0053301,0.0034306,0.0053579,0.0030723000000000005,0.0034924,0.0039509,0.0027624000000000004,0.00025522,0.0016949000000000003
6150_100,0.009000000000000001,0.0052,0.0082,0.0071,0.0063,0.0043,0.0066,0.002,0.0076,0.0043,0.0086,0.0032,0.0074,0.003,0.0082,0.0018,0.0046,0.001,0.0094,0.0006,0.0108,0.0003,0.0099,0.0003,0.0039,0.0033,0.0058,0.0082,0.0069,0.0043,0.0052,0.0058,0.0013,0.0017
93_irnt,0.0052,0.0033,0.0029,0.0048,0.0075,0.0032,0.0041,0.0011,0.0037,0.0005,0.004,0.0029,0.0016,0.0012,0.0045,0.0006,0.0041,0.0013,0.0057,0.0006,0.0083,0.0005,0.0065,-0.0002,0.002,0.001,0.0035,0.0058,0.0035,0.0003,0.0022,0.0031,-0.0013,-0.0015
1180,0.0048,0.0035,0.0048,0.0038,0.0043,0.0029,0.0032,0.0014,0.0035,0.0021,0.0053,0.0016,0.0046,0.0012,0.0046,0.0004,0.004,0.0005,0.0036,0.0001,0.0045,0.0005,0.005,0.0001,0.0037,0.0032,0.0015,0.0039,0.0027,0.0032,0.0029,0.0022,0.0007,0.0015
1747_1,0.0063,0.0053,0.0051,0.0084,0.0028,0.004,0.0057,0.0002,0.0074,0.0008,0.0145,0.0044,0.0046,0.0007,0.003,-0.0007,0.0161,-0.0001,0.0015,-0.0006,0.0212,0.0004,0.0173,-0.0001,0.0076,0.0067,0.0139,0.0108,0.0098,-0.0005,0.0022,0.0082,0.0015,0.0019
2375,0.0031855,0.0026875,0.004200100000000001,0.0042213,0.0036902999999999997,0.0012083,0.0039421,-7.0099e-05,0.0039369999999999995,0.0024184000000000002,0.0069367000000000005,0.00071894,0.0046483,0.0020993,0.0024925,0.00055116,0.0036666,0.00030965,0.0046451999999999995,-3.3671e-05,0.0048130000000000004,7.1728e-05,0.0055279,-2.0811999999999997e-05,0.0013409000000000001,0.0025562,0.0041548,0.0041055,0.0054713999999999995,0.0016424,0.0023622,0.0027632,0.00054022,0.0014722000000000001
3476,-0.00018848,0.005054100000000001,-0.0010689999999999999,0.0046859,0.0052057,0.0015882,0.007461199999999999,0.0018873000000000002,0.0028548000000000002,0.0017135000000000002,0.0085618,-0.0007585,0.0055457,0.0027419000000000002,0.0049848,-0.0022496,0.0031744,0.0017933,0.0037395,0.00035249,0.00019077,0.00098526,0.0016640999999999997,-0.00015493,0.004935,-5.432e-05,0.0088906,0.00083548,0.0016869,0.0036274999999999996,0.0040051999999999996,0.0025995999999999997,-0.00022113,0.0039674
20127_irnt,0.0044,0.0027,0.0035,0.0046,0.0044,0.002,0.0031,0.0017,0.0036,0.0023,0.0037,0.0013,0.0046,0.0012,0.0055,0.0007,0.0045,0.0006,0.0035,0.0004,0.0048,0.0006,0.0036,0.0003,0.0032,0.0029,0.0022,0.004,0.0032,0.0035,0.0022,0.0017,0.0005,0.0015
3786_irnt,0.0006617000000000001,0.0045797,0.006077600000000001,0.0070684,0.0058608,0.0017361,0.003249,0.00075939,0.00066885,0.0022070999999999996,0.0038588,0.0010842,0.0041728,-0.0021357,0.0023838,0.0013772,0.0020677,0.0014027999999999998,0.0013846,-0.00043151,0.0045816,-0.00035719,0.0054832,-9.4315e-05,0.0031301,0.0021875,0.0018585999999999997,0.004037699999999999,0.014053,0.0020338,0.0011519,0.0011595999999999998,0.0012261,0.0017008
47_irnt,0.0041,0.0043,0.0049,0.0038,0.0031,0.0022,0.0034,0.0008,0.0034,0.0023,0.0049,0.0017,0.0045,0.001,0.003,0.0005,0.0042,0.001,0.004,0.0003,0.0042,0.0004,0.0053,0.0002,0.0026,0.0033,0.0035,0.0038,0.004,0.0022,0.0026,0.0027,0.0012,0.0016
46_irnt,0.0041,0.0042,0.0052,0.0037,0.0038,0.0018,0.0031,0.001,0.0034,0.002,0.0049,0.0015,0.0046,0.0011,0.0035,0.0005,0.0036,0.0011,0.0039,0.0002,0.0038,0.0003,0.0049,0.0001,0.0025,0.0034,0.0038,0.0041,0.004,0.0024,0.0026,0.0025,0.0012,0.0016
6177_2,0.0096,0.0054,0.0068,0.0057,0.0079,0.0031,0.0058,0.0012,0.0061,0.0037,0.0083,0.0029,0.0052,0.0023,0.0073,0.0009,0.0057,0.0006,0.0078,0.0012,0.0102,0.0004,0.009000000000000001,-0.0001,0.005,0.0045,0.0057,0.0062,0.0077,0.0057,0.0062,0.0063,0.0009,0.0015
1737,0.0023307,0.0018406,0.002862,0.0023079,0.0024838,0.0019053000000000002,0.0024631,0.00075839,0.0025798,0.001312,0.005989199999999999,0.00068788,0.0025964,0.0004713,0.0033179000000000004,0.0006389999999999999,0.0029314,0.0007388999999999999,0.0019596,0.00010288,0.0053125,0.00039295,0.0029623,0.00013859,0.0018625,0.0018460999999999998,0.0019303,0.007747199999999999,0.0018750999999999998,0.0016893000000000001,0.00083879,0.0062191,4.9297e-05,0.0013071
5157_irnt,0.0074,0.0027,0.0034,0.002,0.0034,0.0027,0.003,-0.0004,0.0034,0.0014,0.0067,0.0018,0.001,0.0013,0.0066,0.0006,0.002,0.0009,0.0062,-0.0004,0.0021,0.001,0.0042,-0.001,0.0018,0.0035,0.005,0.0019,0.0029,0.0017,0.0019,0.0049,0.0026,0.0015
4282,0.0037834,0.0020675,0.0086222,0.0052395,0.0075769999999999995,0.00096155,0.0023125,0.0014054,0.0035806999999999996,0.0029379000000000002,0.0022800999999999997,-0.0011741,0.0038933999999999996,0.0023346,0.0037600000000000003,0.00029387,0.0043115,-0.00016061,0.0018741,-0.00057551,0.004644,0.00081156,0.0025378,0.00077213,0.0051608,0.0064819000000000005,-6.525300000000001e-05,-0.0016718,-2.3278000000000003e-05,0.0026347,0.0029173000000000003,-0.00061325,0.0026068000000000003,0.0027576999999999996
94_irnt,0.0052256,0.0010387,0.0040000999999999995,0.004135499999999999,0.0032860999999999997,0.0018113,0.0022941999999999997,0.002617,0.0025833,0.0022941999999999997,0.004326699999999999,0.0012388,-0.0004041,0.0013228,0.0042724,8.276799999999999e-05,0.0016238,0.00018435,0.00405,0.00064895,0.0063687,0.0010907999999999998,0.0076141,-0.00027662,0.0030319,0.0017370999999999999,0.0055424,0.004774100000000001,0.002513,0.003815,0.0023842,0.0040401,-0.001584,-0.0018702000000000002
6153_2,0.0096,0.0069,0.0103,0.006999999999999999,0.0077,0.0049,0.0057,0.0011,0.0065,0.0065,0.0102,0.0026,0.0063,0.0032,0.01,0.0024,0.0044,0.0015,0.0099,0.0005,0.0134,0.0001,0.0099,0.0005,0.0028,0.0037,0.0068,0.0098,0.0072,0.0011,0.0046,0.008,0.0023,0.0013
1070,0.0043,0.0026,0.0049,0.0041,0.0043,0.0016,0.0034,0.0018,0.0037,0.0021,0.0043,0.0008,0.0039,0.0004,0.0036,0.0009,0.004,0.0008,0.0039,0.0003,0.0038,0.0005,0.0034,0.0003,0.0028,0.0022,0.0024,0.0029,0.0027,0.0024,0.0021,0.0024,0.0012,0.0011
6138_100,0.0097,0.0047,0.0102,0.0101,0.0096,0.0033,0.0079,0.0036,0.0095,0.0039,0.0101,0.0019,0.009000000000000001,0.003,0.006,0.002,0.0058,0.001,0.0093,0.001,0.0081,0.0009,0.0085,0.0001,0.0067,0.0071,0.004,0.0082,0.0046,0.006,0.004,0.004,0.0021,0.0029
20022_irnt,0.0032115000000000004,0.0040051,0.0044041,0.0021148000000000004,0.0026034,0.0027486999999999998,0.002055,0.00073448,0.0021924,0.0019292,0.004796,0.0027186,0.0045753,0.001077,0.0022403,0.00083455,0.0028022,0.00072618,0.0044941,-1.6946e-05,0.0060409,2.0671e-05,0.0052743,0.00025057,0.0018739999999999998,0.0018102,0.0033139000000000003,0.004097600000000001,0.0041761,0.0010352,0.0041558,0.0031535,0.00073097,0.0017312999999999999
845,0.0044,0.002,0.0049,0.0049,0.0041,0.0019,0.0027,0.0016,0.004,0.0015,0.0043,0.0007,0.0043,0.0014,0.0028,0.0009,0.0028,0.0004,0.0043,0.0003,0.0029,0.0004,0.0037,0.0002,0.0027,0.0028,0.0021,0.0037,0.0031,0.003,0.002,0.002,0.0009,0.0017
3064_irnt,0.0037023000000000004,0.0035723,0.0039755,0.0037171999999999995,0.0029366,0.0019460999999999999,0.0035135999999999995,0.0024379000000000002,0.0032646999999999997,0.0020257,0.0045358,0.0018072,0.002728,0.00076167,0.0030869,0.00087435,0.0035329000000000003,0.00068658,0.0032523000000000005,0.00010754,0.0033686,0.00028427,0.0048654,5.077e-05,0.0017615999999999999,0.0024289999999999997,0.0034888000000000007,0.0026780999999999997,0.0033548000000000002,0.0013669,0.0020293,0.0023371999999999998,0.00089741,0.0012533
5012,0.008839,0.0038961999999999994,0.0060271000000000005,0.005638399999999999,0.0059112999999999995,0.0022695999999999997,0.0032008,0.0017,0.0063698,0.0025091,0.008679000000000001,0.0014971,0.0065797,0.0016730999999999998,0.0045953,0.00085886,0.0038441,0.00051388,0.0047852,0.00015547,0.0064845,-3.9132e-05,0.0086435,0.00033189,0.0031008000000000003,0.0076429,0.0023079,0.0075194,0.004759,0.0042258999999999994,0.0038856999999999997,0.0036114000000000003,0.00046076,0.002412
3456,0.0031671,0.0031940000000000002,0.0044269,0.0009679,0.0094579,-0.0015362,0.0054959,-0.0011526,-0.00099272,0.0014273,0.0029879,-0.0011975999999999998,0.010193,0.0013821,0.0036241,-0.0019633,0.00063034,0.0025596,0.00063106,0.00024732,0.00038124,-0.00084611,0.0016128,-0.0003111,-0.0013277,0.0027983,0.008537799999999998,0.004709399999999999,0.0043815,0.0041458,0.0058065,0.0056508,1.6395e-05,-0.00040022
2744,0.0046952,0.0018742000000000001,0.0034238,0.0025335,0.0031746,0.002361,0.0025765000000000002,0.00091184,0.0028534000000000003,0.0025228,0.0044323999999999995,0.0022346999999999996,0.0038320999999999997,0.0010525999999999999,0.0023029,0.0007853,0.0041218,0.0001115,0.0044508,0.00023231,0.00446,5.141e-05,0.0053712,0.000276,0.0015930999999999999,0.0018637999999999999,0.004332,0.0031456,0.0026233,0.0010054,0.0031738000000000005,0.0020821,0.00079289,0.00056541
6177_100,0.0085699,0.0034753,0.0060529,0.004324000000000001,0.0047542,0.0031916,0.0051205,0.00066464,0.0048387000000000005,0.0032975,0.0059531,0.0028797,0.0057005,0.0014431,0.0061033,0.0006908999999999999,0.0054605,0.00052598,0.0047707,0.00067526,0.0079742,0.00022664,0.0058731,-1.4546e-05,0.0040384,0.0029425000000000002,0.0052049999999999996,0.0051894,0.0064126999999999995,0.004820399999999999,0.0063237,0.0049388,0.00081033,0.00075917
2178,0.0037,0.0028,0.0036,0.0031,0.0039,0.0021,0.0036,0.0013,0.0026,0.0016,0.0042,0.0014,0.0036,0.0007,0.0034,0.0008,0.0031,0.0005,0.0027,0.0003,0.004,0.0006,0.0038,0.0002,0.0029,0.0031,0.002,0.0033,0.0031,0.0027,0.0023,0.0019,0.0006,0.0013
1618,0.0064,0.0049,0.0083,0.0061,0.0069,0.0038,0.0055,0.0028,0.0052,0.0026,0.0063,0.001,0.0054,0.0015,0.0058,0.001,0.0063,0.0007,0.0058,0.0008,0.0063,0.0004,0.0052,-0.0002,0.0039,0.0034,0.0034,0.0049,0.0041,0.0035,0.0028,0.0034,0.0019,0.0017
20116_0,0.0065,0.0043,0.0067,0.0055,0.0075,0.0028,0.0043,0.003,0.0038,0.0022,0.0055,0.0018,0.0057,0.0013,0.0048,0.0012,0.0058,0.001,0.0063,0.0004,0.0074,0.0009,0.0048,0.0004,0.0042,0.0038,0.0035,0.0048,0.003,0.0041,0.002,0.0032,0.0011,0.0008
1080,0.0037933999999999997,0.0021107,0.0030507,0.0046917,0.0033439999999999998,0.0013882,0.0029268000000000002,0.0017838,0.0028385999999999997,0.0019747,0.0032751999999999994,0.0013228,0.0036731999999999997,0.0010199999999999999,0.0023598000000000004,0.0010693,0.0035209000000000004,0.00073801,0.0029530999999999997,0.00031135,0.0039173,0.00046974,0.0038823,-3.8679e-06,0.00277,0.0028736,0.0017890999999999998,0.0034618,0.0020819000000000002,0.0018495,0.0016672,0.0021364,0.00058452,0.0011612999999999999
2887,0.0034,0.0041,0.0017,0.002,0.004,0.0017,0.0029,-0.0003,0.0029,0.0012,0.0036,0.0007,0.0037,0.0006,0.0041,0.0004,0.0016,0.0005,0.0031,-0.0003,0.0026,0.0004,0.0014,0.0002,0.0017,0.0028,0.0047,0.002,0.003,0.0022,0.0029,0.0016,0.0005,0.0009
3436_irnt,0.0014544,-0.0008458000000000001,0.004883600000000001,0.0060595,0.0040535,0.00094706,0.0062187,0.00057976,0.0020554,0.00027746,0.0014555,0.00048349,0.0051118000000000005,-0.0010854,0.0037963000000000003,-0.00043772,0.0019747,-0.00071069,0.0017596,-4.5303e-05,0.0060187,0.00043191,0.005785800000000001,-0.00053558,0.0055724,0.0037381,-0.0011262,0.0028616999999999996,-0.00076858,0.0016359000000000002,-0.0007196,0.00076721,-0.0010702,0.0018532
6138_2,0.0073,0.0043,0.0084,0.0075,0.0062,0.0027,0.0055,0.0024,0.0053,0.0029,0.0069,0.0015,0.0058,0.0019,0.0057,0.0012,0.0051,0.0007,0.0057,0.0008,0.0056,0.0007,0.0062,0.0002,0.0045,0.0042,0.0031,0.0056,0.0038,0.0042,0.0032,0.0031,0.0015,0.0023
1249,0.0035,0.0026,0.0043,0.0033,0.0047,0.0019,0.0023,0.0016,0.0023,0.0014,0.0039,0.001,0.0034,0.0008,0.0028,0.0007,0.0033,0.0005,0.0037,0.0003,0.0045,0.0005,0.003,0.0003,0.0026,0.002,0.0022,0.0029,0.0018,0.0024,0.0012,0.002,0.0007,0.0006
5158_irnt,0.0050791000000000005,0.0031257,0.0016618,0.0047726999999999995,0.00098596,0.0028614,0.0022585,-0.00085127,0.0014602999999999999,0.0016920000000000001,0.005624100000000001,0.00301,0.0046153,0.0020949000000000002,0.0034311999999999997,0.0004641,0.0018035999999999998,-4.585e-05,0.004853499999999999,-0.00010101,0.0020201,0.00046188,0.0035306999999999995,-0.00027876,0.0014487999999999999,0.0041101,0.0042277,0.0019434,0.0020664999999999998,0.00093264,-0.0011267000000000002,0.0054119,0.0012509,0.0028463
3761_irnt,0.0011142,0.0052018,0.0038993,0.0026756,0.0036064,0.00059185,0.0043413,0.0011145999999999999,0.0033874,0.00055017,0.0022614,3.1566e-05,0.001626,0.00081792,0.00295,0.0013089,0.00099349,0.00070795,0.0041311,-0.00039803,0.0053839,0.00012312,0.0033363,-0.00018115,0.0026793000000000003,0.0031875999999999996,0.002604,0.0020670000000000003,0.0029816,0.0037503,0.0019314,0.0014522,-0.00012350000000000002,3.5095e-05
738,0.0038,0.0023,0.0039,0.0035,0.0036,0.0015,0.0027,0.0019,0.0029,0.0017,0.004,0.0011,0.0033,0.0008,0.0028,0.0007,0.0034,0.0003,0.003,0.0003,0.0028,0.0003,0.0028,0.0003,0.002,0.0025,0.0025,0.0036,0.0019,0.0025,0.0013,0.0018,0.0006,0.0015
400_irnt,0.0026,0.0028,0.0035,0.0043,0.0034,0.0017,0.0029,0.0012,0.0028,0.0019,0.0029,0.0011,0.003,0.001,0.0028,0.0008,0.0023,0.0004,0.0035,0.0002,0.0029,0.0004,0.0029,0.0001,0.0023,0.0021,0.0027,0.0035,0.0022,0.0018,0.0019,0.0014,0.0011,0.0015
22506_114,0.0051,0.0036,0.0061,0.0065,0.0094,0.0023,0.0053,0.0012,0.0023,0.0008,0.003,0.002,0.0026,0.001,0.0078,0.0012,0.0044,0.0007,0.0061,0.0004,0.0066,0.0004,0.0055,0.0002,0.0039,0.0032,0.0037,0.0039,0.0024,0.0014,0.002,0.0029,0.0014,0.0007
404_irnt,0.0034,0.0023,0.0036,0.0033,0.0034,0.0017,0.0029,0.0015,0.0024,0.0015,0.003,0.0012,0.0036,0.0007,0.0022,0.0008,0.0025,0.0002,0.0026,0.0002,0.0038,0.0004,0.004,0.0001,0.0021,0.0018,0.0016,0.0028,0.0025,0.0018,0.0019,0.0016,0.0007,0.0012
20489,0.0027531999999999995,0.0025727,0.0024848,0.0029641999999999997,0.0043104,0.0011251,0.0027570999999999997,0.0014232000000000001,0.0025096999999999997,0.0018938,0.0023929000000000003,0.0016214000000000003,0.004503,0.00077616,0.0021604,0.00033011,0.0024820999999999997,0.00039902,0.0038101999999999997,0.00040875,0.0027428,0.00031829,0.0028717,7.0333e-05,0.0028278,0.0020565,0.0017453,0.0025386,0.0016750999999999997,0.0021686,0.001051,0.0021448,0.00029610000000000004,0.0012885
4283,0.0029606,0.0014330999999999999,0.007196200000000001,0.0038165,0.004574,0.0038111999999999994,0.00078941,0.00044521,0.0023656999999999997,0.0021197,0.0036284999999999998,-0.00088827,0.0013682,0.0014455,0.0038616999999999996,0.0005126,0.005162699999999999,0.00023944,0.002186,3.0897e-05,0.0032726999999999995,0.0010168,0.0035098,0.00019761,0.0011994999999999998,0.0038989000000000003,0.00090459,0.00068706,0.00058822,0.0021183000000000005,0.0011752000000000002,-0.00038343,0.0011140999999999998,0.002019
3466,0.0026703000000000005,0.0048977,0.0034827,0.0014777000000000002,0.010103000000000001,0.0013834000000000001,0.0029855,-0.00078853,-0.0018184999999999998,-0.0014717,0.0045792,0.0016508,0.006660500000000001,0.00099422,0.0025403,-2.9670999999999998e-05,0.0012115000000000001,0.003118,-0.004518899999999999,0.00015026,0.0017100000000000001,-0.00013835,0.0039857,-0.00045906,-8.8781e-05,0.0074824,0.0020936,0.0027299,0.0016016,0.0023421999999999996,0.0024712,0.0042895,-0.0015305,0.0034379
5116_irnt,0.0055931999999999996,0.0031103000000000003,0.0019844999999999997,0.0042904,0.0046578999999999995,0.00097034,0.0046325,3.9109e-05,0.0036104999999999996,0.0012245,0.0021907,0.001343,0.001795,-0.00032822,0.0030695999999999996,0.0001379,0.0011659,0.00034295,0.0023725,0.00044356,0.0037938000000000004,-7.1042e-05,0.0032311,3.2715e-05,0.0018272000000000002,0.0014140000000000001,0.0019124000000000003,0.0051663,0.003817,-9.207e-05,1.2967e-05,0.00042652,0.00094067,0.00069102
20414,0.0026,0.0023,0.0024,0.0038,0.0024,0.0027,0.0037,0.0008,0.0029,0.0019,0.0032,0.0009,0.0046,0.0008,0.0016,0.0005,0.0026,0.0005,0.0026,0.0004,0.0032,0.0004,0.0022,-0.0005,0.0011,0.0016,0.002,0.0036,0.0022,0.0027,0.0021,0.0016,0.0005,0.0015
924,0.0035318000000000003,0.0019512999999999998,0.0031561,0.0022362,0.0033527,0.0013974,0.0033171999999999997,0.00081418,0.0021183000000000005,0.0011970999999999998,0.0040939999999999995,0.00068199,0.0030558000000000004,0.00050773,0.0028958,0.00039238,0.0021590999999999997,0.0005214999999999999,0.0030052,0.00012902,0.0031418,0.00029592,0.0036033000000000003,3.0083000000000003e-05,0.0027558000000000005,0.0024453000000000005,0.0016684999999999998,0.0027388,0.0026018,0.0019817,0.0022796,0.0016273,0.0005476,0.00083364
2149,0.0034560000000000003,0.0018873000000000002,0.0037503999999999997,0.0027527,0.0032232,0.0019434,0.0024835,0.0017477999999999999,0.0024209,0.0010492000000000001,0.0026543000000000005,0.0012556,0.0029955999999999997,0.00045758,0.0032141999999999995,0.00040108,0.0032759,0.00030808,0.003179,0.00026952,0.0025989999999999997,0.00011059,0.0028734000000000003,5.7285e-05,0.0017513,0.0029465999999999997,0.0015838,0.0031928,0.0018369,0.0016405,0.0012327,0.0013435,0.00072633,0.0016016
