0,chr1: 0~64Mb,chr1: 64~128Mb,chr1: 128~192Mb,chr1: 192~249Mb,chr2: 0~64Mb,chr2: 64~128Mb,chr2: 128~192Mb,chr2: 192~243Mb,chr3: 0~64Mb,chr3: 64~128Mb,chr3: 128~192Mb,chr3: 192~197Mb,chr4: 0~64Mb,chr4: 64~128Mb,chr4: 128~190Mb,chr5: 0~64Mb,chr5: 64~128Mb,chr5: 128~180Mb,chr6: 0~64Mb,chr6: 64~128Mb,chr6: 128~170Mb,chr7: 0~64Mb,chr7: 64~128Mb,chr7: 128~159Mb,chr8: 0~64Mb,chr8: 64~128Mb,chr8: 128~146Mb,chr9: 0~64Mb,chr9: 64~128Mb,chr9: 128~141Mb,chr10: 0~64Mb,chr10: 64~128Mb,chr10: 128~135Mb,chr11: 0~64Mb,chr11: 64~128Mb,chr11: 128~134Mb,chr12: 0~64Mb,chr12: 64~128Mb,chr12: 128~133Mb,chr13: 0~64Mb,chr13: 64~115Mb,chr14: 0~64Mb,chr14: 64~107Mb,chr15: 0~64Mb,chr15: 64~102Mb,chr16: 0~64Mb,chr16: 64~90Mb,chr17: 0~64Mb,chr17: 64~81Mb,chr18: 0~64Mb,chr18: 64~78Mb,chr19: 0~59Mb,chr20: 0~62Mb,chr21: 0~48Mb,chr22: 0~51Mb
2714,0.0039212,0.0040868,0.0031006999999999996,0.0017862000000000002,0.0050898,0.0021845,0.0035173,0.0035303000000000005,0.0037882,0.0031121,0.0030403,4.2168e-05,0.0023780999999999997,0.0029528,0.0025361999999999997,0.002311,0.0036191,0.0037516,0.0065217,0.0055721,0.0025014,0.0031165,0.0027956,0.0014795,0.004219,0.0030175999999999996,0.0010211999999999999,0.0035930999999999997,0.0069473,0.0010000999999999999,0.0026138999999999997,0.0048543,0.00054108,0.0047244999999999995,0.0048931,0.00073956,0.0035876999999999997,0.0029732,0.00058059,0.0030643000000000003,0.0030371,0.0021295000000000003,0.0030793,0.0018444000000000002,0.0033828000000000005,0.0051824,0.0021831,0.004222399999999999,0.0016334,0.0035122,0.00055777,0.0063716,0.0040384,0.0016129999999999999,0.0022544
30240_irnt,0.005675100000000001,0.0021798,0.0035265,0.0046416,0.0043666,0.0021896,0.0025721999999999997,0.0024903000000000004,0.0047236000000000005,0.0012914,0.0024381,0.00096153,0.0015734000000000002,0.0013308,0.0019442,0.0035790999999999996,0.0028989000000000003,0.0039106,0.0067515,0.001883,0.0040211,0.0040367,0.0025299,0.0016304000000000002,0.0038139000000000003,0.003274,0.00081792,0.0013354,0.0033948,0.0012892000000000001,0.0036633000000000004,0.0042514,5.9928e-05,0.0039353,0.0037014,0.00043584,0.0029489,0.0048655,2.6251e-05,0.0014257999999999999,0.0014678,0.0020328,0.0033154000000000005,0.0016136,0.0022183000000000003,0.0035248000000000007,0.0024551,0.007947800000000001,0.0030991,0.0022168,0.00022271,0.010173999999999999,0.0081722,0.0006217000000000001,0.0033948
30270_irnt,0.0080039,0.00086428,0.0033250999999999997,0.0051909999999999994,0.0044025,0.0020929000000000004,0.0015155,0.0014213,0.0019772,0.001371,0.0038614000000000005,0.0014138,0.0027101,0.0020634,0.00079295,0.0012598,0.0012863,0.0019335,0.0083552,0.0026958000000000004,0.004707,0.0038031,0.0026261,0.00061164,0.0040673,0.0010960000000000002,0.0012910999999999999,0.0028322,0.0029765,0.001149,0.0019155,0.0035009999999999998,3.7825e-05,0.0040101,0.0042606,0.00021686,0.0033292,0.0034523,0.00017084,0.0011579000000000001,0.0012407,0.00055018,0.0039463,0.00076078,0.0019362000000000001,0.004193199999999999,0.00237,0.0058189999999999995,0.0012468,0.0018486000000000002,-0.00013527,0.010993000000000001,0.004214,0.00081356,0.0067659999999999994
30260_irnt,0.007611799999999999,0.00078328,0.0040292,0.0055011,0.0051154,0.002212,0.0015803,0.0012636,0.0018312,0.0012455,0.0037555,0.00046793,0.0031065000000000003,0.0017526,0.00064492,0.0014827,0.0013636,0.0014354,0.0081908,0.002744,0.0044178,0.0038838,0.0025311,0.00072814,0.0034508000000000004,0.0016254000000000002,0.00073111,0.0027813000000000004,0.0028108,0.0018643000000000002,0.0018279,0.0035158999999999998,3.0495e-05,0.0034802,0.0040064,0.00015289,0.0028394,0.0037457000000000002,0.00035742,0.0011494,0.0014606,0.00037077,0.0033134,0.00084775,0.0019507,0.0049447,0.0030516,0.0071205,0.0015523,0.0019264,-0.00016061,0.009703,0.005383,0.00089209,0.0056879
30130_irnt,0.0033516999999999996,0.0037498000000000006,0.003992,0.0029146000000000003,0.0014414000000000002,0.0024701999999999997,0.0037071999999999995,0.0023183,0.0039865000000000005,0.0011389000000000002,0.0019669,0.00069855,0.0011795,0.0019868,7.675e-06,0.00057132,0.0011287,0.0028755,0.006149100000000001,0.0013406,0.0023243,0.0033570999999999996,0.0012139000000000002,0.00094564,0.0026577,0.001583,0.002829,0.0013407,0.005918100000000001,0.0013317000000000001,0.002541,0.005203,-0.000269,0.001894,0.0028658,0.00070688,0.0028916999999999997,0.0036510999999999996,-0.00021881,0.0036647,0.0010627,0.0012889000000000002,0.0018237000000000001,0.0010712999999999999,0.0030451999999999996,0.0011916,0.0044266999999999996,0.0062841,0.0017792,0.00084561,0.0001766,0.010555,0.0062331,0.00056541,0.0033433
48_irnt,0.0044,0.0042,0.0025,0.0028,0.0058,0.0027,0.0038,0.0031,0.0047,0.0033,0.0041,0.0003,0.0044,0.0026,0.0022,0.0019,0.0045,0.0036,0.006999999999999999,0.0033,0.0018,0.0035,0.0033,0.0015,0.004,0.0031,0.001,0.0032,0.0037,0.001,0.0037,0.0044,0.0009,0.0039,0.0041,0.0011,0.004,0.0041,0.0003,0.0022,0.0028,0.0032,0.0029,0.0022,0.003,0.0068,0.0023,0.0046,0.0015,0.0058,0.0006,0.0055,0.0041,0.0016,0.0017
5263_irnt,0.0058,0.0033,0.0031,0.0047,0.0056,0.0027,0.0029,0.0051,0.0019,0.0034,0.0056,0.001,0.0031,0.0028,0.0015,0.002,0.0054,0.0028,0.006999999999999999,0.003,0.0013,0.0019,0.0043,0.0014,0.0016,0.0048,0.0002,0.004,0.0038,0.006,0.0024,0.0048,-0.001,0.0041,0.0044,0.001,0.0021,0.0033,-0.0004,0.0025,0.0024,0.0018,0.0018,0.0025,0.0036,0.0018,0.0054,0.0059,0.0021,0.0019,0.0001,0.0025,0.0024,0.0035,0.0033
30210_irnt,0.0047107,0.0032177,0.0022747,0.0032503999999999996,0.0021499,0.005852,0.0014047,0.0046693,0.003956800000000001,0.0029704,0.004109600000000001,0.00053034,0.0023549,0.0015983,9.910700000000001e-05,0.0020087,0.0020622,0.0069472,0.005662100000000001,0.0024489,0.0021467,0.004325,0.0022286,0.0024015,0.0023022,0.0012383,0.0023975999999999997,0.0030981999999999997,0.0021848,0.0011308,0.0051831,0.0034537,1.3776e-05,0.0024111000000000002,0.0039423999999999996,0.00061282,0.0024846,0.004411,-2.4097e-05,0.0027265,0.0011157,0.0014062999999999999,0.0024105,0.00052198,0.0019972,0.0050909,0.0028340999999999996,0.005532100000000001,0.0012458,0.0022599,-7.5843e-05,0.008708,0.0023094,0.0031033000000000002,0.0030126
20154_irnt,0.0047773,0.0025739,0.003258,0.0037826,0.0055593000000000005,0.0025277,0.0032930999999999998,0.0036286,0.0040355,0.0030416,0.0039817,0.00012344,0.0026918000000000003,0.0042444,0.0033796,0.0027849,0.0026175,0.004379999999999999,0.0059757,0.0022883,0.0033678000000000007,0.0059245,0.0013735,0.0020042000000000003,0.0026171999999999996,0.0026257,0.0013138,0.002898,0.0045301000000000004,0.0013335,0.0029636,0.0053484,0.00010773,0.0035344,0.0019011,0.00029514,0.0042422,0.0047895,7.0973e-05,0.0014609999999999998,0.0011126,0.0013523,0.0032664,0.0028863000000000005,0.0039396,0.0037653,0.0033479,0.0045647,0.0021745000000000002,0.0028179999999999998,0.00038975,0.0028211,0.0048812,0.0020856,0.0031019000000000003
5256_irnt,0.0026128,0.0014269999999999999,0.004908600000000001,0.0030881,0.0041688,0.0032164999999999997,0.0015323000000000001,0.0045761000000000005,0.0033998000000000006,0.003177,0.0055166,0.00045365,0.00022245,0.0034891999999999996,0.002088,0.0036374000000000003,0.0022875,0.0025418000000000003,0.0066373000000000005,0.0021907,0.0030449,0.002169,0.0012535,-0.0004623,0.0020025,0.0017197,-0.00043877,0.004429,0.0041966,0.0035779,0.002042,0.0059009,-0.00060408,0.0023739,0.0021755,0.00046599,0.0018928,0.0023122,-7.887399999999999e-05,0.0039492,0.00043009,0.0017712,0.0024284000000000003,0.0016067,0.0053476999999999995,0.0021169,0.0040269,0.0059769,0.0039337,0.0035722,0.0005023,0.0015845999999999998,0.002078,0.0031544,0.0016954999999999997
5255_irnt,0.0035898,0.0022941999999999997,0.0032625,0.0036289,0.0041012,0.0025427,0.0014639000000000002,0.0052809,0.0022386999999999997,0.0039434,0.0043636000000000005,0.00069073,0.0032816000000000004,0.0029475,0.00084495,0.0020282,0.00399,0.0040326,0.0065473,0.0030566,0.0014761,0.0023197,0.0043560000000000005,0.00083003,0.0014879000000000001,0.0048463000000000004,-3.6099e-05,0.0032744,0.0030661,0.0052826999999999995,0.0022007,0.0045715,-0.00080349,0.005051300000000001,0.0047971,0.001047,0.0014765000000000002,0.0034641999999999997,-0.00024357,0.0023855,0.0035552,0.0017299,0.0011386,0.0016047999999999998,0.0032760999999999997,0.0015171,0.0055998,0.0075344999999999995,0.0024919,0.0019931,0.0003384,0.0026309000000000003,0.0023491,0.0025072,0.0030689
30190_irnt,0.0032263000000000005,0.0035108000000000006,0.0036461999999999996,0.0037277,0.001462,0.0030757,0.0033404000000000003,0.0013390999999999998,0.0036576,0.001057,0.0024614,0.00024658,0.0012710999999999998,0.0020317,-0.00044021,-0.00043449,0.00022444,0.0026471999999999997,0.0042533,0.0017338000000000002,0.0015413,0.0037792000000000004,0.0011337,0.00061881,0.0032451,0.0010829000000000001,0.0029475,0.00080651,0.004968899999999999,0.00099668,0.0013907,0.0034341000000000003,-0.00047476,0.0028619,0.0016455999999999999,0.00027836,0.0020842,0.0019084,-0.00011602,0.0028061,0.00058325,0.00031141,0.0017873000000000001,0.00057185,0.0026222,0.0011939,0.0043614,0.0062622,0.0014777999999999998,-2.7195999999999997e-08,0.00016669999999999999,0.0094882,0.0051248000000000005,0.00049792,0.0015490999999999999
30120_irnt,0.0041199,0.0041811999999999995,0.0029816999999999995,0.0030573,0.0047629,0.002681,0.004359,0.0025669,0.0043269,0.0015635999999999998,0.0024055,0.00071153,0.005656100000000001,0.0042937,0.00097823,0.0020295,0.0022065,0.0032594,0.007655299999999999,0.0021617,0.0025234000000000003,0.0038201,0.0019744,0.0013587999999999999,0.0021208000000000004,0.0034234,0.00096932,0.0024345,0.0029625,0.00088797,0.0035727,0.0039905,3.8969e-05,0.0020894000000000004,0.0035378999999999996,0.00084794,0.0048268,0.0053806,-4.0041e-05,0.0020891,0.0019265,0.0010873,0.0029211,0.0011872999999999999,0.0022946999999999998,0.0030729,0.0021544,0.006163,0.001598,0.0015132,0.00024667,0.013231,0.0047808,0.0010585999999999998,0.004507
3063_irnt,0.0048,0.002,0.0025,0.0037,0.0056,0.0025,0.0028,0.0038,0.0038,0.0023,0.004,0.0003,0.0031,0.0033,0.0032,0.0028,0.0027,0.0039,0.0062,0.0034,0.0038,0.0047,0.0018,0.0021,0.0027,0.0021,0.0017,0.0026,0.0045,0.0015,0.0031,0.0038,0.0003,0.0033,0.0032,0.0004,0.0051,0.0051,0.0001,0.0024,0.0018,0.0023,0.003,0.0017,0.005,0.0027,0.0028,0.0041,0.0017,0.0033,0.0002,0.0039,0.0044,0.0013,0.0022
2395_1,0.013673,0.0055382,0.0040592,0.0029146999999999997,0.010054,0.0038219,0.004993899999999999,0.0082602,0.00046759,0.0040808,0.007665600000000001,-0.00015316,-0.00032978,0.0060762,-0.00099045,0.00051802,0.0042701,0.007015100000000001,0.019569,0.007472499999999999,0.0021190000000000002,0.0067875,0.0046803,0.0023434999999999997,0.00011428,0.007438500000000001,0.00037502,0.00046391,0.0052938,0.00058907,0.0018909000000000003,0.0078634,-0.00052409,0.005417100000000001,0.0021914,-5.6423e-06,0.0065071,0.0030154,-0.00047899,0.0010885,-0.00064958,0.00074025,0.0016576,0.0031327,0.0040781,0.0023094,0.0033448,0.0079155,0.00065984,0.0079658,-0.0011568,0.0049301,0.0090239,0.0011904,0.0047878
30000_irnt,0.004,0.0043,0.0024,0.0043,0.0035,0.0034,0.0033,0.0024,0.0031,0.0012,0.0028,0.0006,0.0026,0.003,0.001,0.0013,0.0023,0.0041,0.0061,0.0015,0.0028,0.0047,0.0024,0.0013,0.003,0.0028,0.0023,0.0021,0.0036,0.0017,0.0032,0.0052,0.0001,0.0027,0.0033,0.0008,0.0036,0.0049,-0.0002,0.0018,0.0014,0.0013,0.0028,0.0017,0.0023,0.0023,0.0021,0.0074,0.0013,0.0022,0.0003,0.0088,0.0034,0.0014,0.0033
12340_irnt,0.012659,0.0011036,-0.0012382,-0.0048595,0.00081615,0.0010959000000000001,-0.00012606,0.0048972,0.014469,0.0019297000000000001,-0.0028278,0.0017523,-0.007240600000000001,0.0029249000000000002,-0.00084832,0.0043931000000000005,0.0026918000000000003,0.00081926,0.0058601999999999994,0.008862799999999999,0.0015287,0.0080935,-0.00034221,-3.2597e-05,0.015832,-0.0019309000000000002,0.00066105,-0.0014903,-0.0022976999999999997,-0.0017234000000000001,0.0037593,0.00093989,-0.00060942,0.0027967,-0.006684999999999999,0.004283100000000001,0.0014653,0.002041,-0.00024276,0.0015244999999999998,0.0015670999999999999,0.0035361999999999993,0.0011710000000000002,0.0046104,0.00074799,-0.0032256,0.00046881,0.015672,0.001299,0.0018234000000000002,0.0029905,0.011262999999999999,0.0015693,0.0015865,0.007356699999999999
6138_1,0.0066,0.0063,0.0026,0.0049,0.0072,0.0046,0.0064,0.0059,0.0067,0.0048,0.0057,0.0006,0.0054,0.004,0.0052,0.0057,0.0058,0.0043,0.0069,0.006,0.0031,0.0063,0.0054,0.0024,0.0042,0.0048,0.0022,0.004,0.0055,0.0015,0.0053,0.005,0.0008,0.0038,0.0068,0.0014,0.0054,0.004,0.0004,0.0035,0.0042,0.003,0.0048,0.0036,0.0031,0.0063,0.0031,0.0054,0.0012,0.0067,0.0009,0.0051,0.0063,0.003,0.0032
5264_irnt,0.0028,0.0021,0.0033,0.0031,0.0018,0.0037,0.0018,0.0051,0.0036,0.0023,0.0055,0.0004,0.0018,0.0027,0.0012,0.0025,0.0026,0.0023,0.0058,0.0016,0.0018,0.003,0.0017,0.0003,0.0019,0.0024,-0.0003,0.0036,0.0055,0.0023,0.0009,0.006,-0.0008,0.0021,0.0017,0.0006,0.0013,0.0021,-0.0003,0.0023,-0.0002,0.0015,0.0014,0.0015,0.0048,0.0018,0.0048,0.0056,0.005,0.0032,0.0006,0.0026,0.001,0.002,0.0006
30150,0.0035610999999999998,0.002281,0.0019338,0.0021189,0.0018284000000000002,0.0049146,0.0015707000000000002,0.0035663000000000005,0.0036224000000000004,0.0025289,0.0035776,0.00041725,0.0021750999999999997,0.0013606,-4.4996999999999996e-05,0.0014968,0.0022511,0.0061712,0.0049415,0.0018471,0.0020433,0.004098699999999999,0.0018276,0.0020277,0.0014069,0.0011738,0.0017089000000000002,0.0032984000000000004,0.0019844999999999997,0.0012289999999999998,0.0045405,0.0030827,-2.2364e-05,0.0021152,0.0032192,0.00038166,0.0023794000000000003,0.005287600000000001,-0.00015887,0.001865,0.00089004,0.0011665,0.0023962,0.00046006,0.0015785999999999999,0.0047688999999999995,0.0029019000000000002,0.0042871,0.0011595000000000002,0.0016835,-1.2838e-05,0.0074197,0.0020916,0.0026456999999999995,0.0028826
2139_irnt,0.0028,0.0038,0.0016,0.0028,0.0046,0.0022,0.0034,0.0024,0.0037,0.0035,0.0029,0.0001,0.0027,0.0016,0.0026,0.0021,0.0026,0.0032,0.0048,0.0025,0.0022,0.0027,0.0028,0.0013,0.0036,0.0026,0.0007,0.0028,0.0032,0.0006,0.0027,0.003,0.0011,0.0026,0.0029,0.0007,0.003,0.0024,0.0003,0.0022,0.0018,0.0021,0.0026,0.0017,0.0021,0.0037,0.0022,0.0025,0.0007,0.0033,0.0008,0.0024,0.003,0.0017,0.0015
22147_irnt,0.0020036999999999998,-0.0035976999999999997,0.0064788,0.0012392999999999998,0.0059701,0.00026535,0.0087259,0.0031228000000000002,8.4929e-06,0.001115,0.0026013,0.00052054,0.006336,0.0037113,0.0013650000000000001,-0.0091371,0.0029070999999999997,0.0095756,0.00036291,0.006823100000000001,-0.0047386,0.0025670000000000003,0.0031559,-0.0057321,-0.00055496,0.0016737000000000002,-0.00075637,-0.00097398,0.012603,-0.0012193,-0.0010390999999999998,0.0032161,0.0028558000000000004,0.0012851,0.013703,0.0046791,0.0063441,0.00030789999999999995,-0.0019684999999999998,-0.0022763,0.0057754,0.0011685,-0.0017373000000000002,-0.00044814,0.0018998,0.0054866,0.004261,0.015758,-0.002146,0.0064661,0.0055265,0.0025377,0.0014215,0.00037837,0.00049025
2395_4,0.01517,0.005772600000000001,0.0077691999999999995,0.0027164000000000003,0.008814200000000001,0.0046658,0.0071303,0.0047401000000000006,0.00027209,0.0036564999999999996,0.009817,-2.8236e-05,0.0013769,0.0062374,-0.0012741,0.0012744000000000002,0.004481000000000001,0.0077244,0.024787,0.0077415999999999995,0.0018797999999999998,0.0052394,0.0042994999999999995,0.0018521000000000002,-0.0014444,0.0084345,0.00020241,0.00083398,0.005514,0.0017837,0.00038732,0.0076688,0.00014818,0.0038921999999999997,0.0012144,0.00018275,0.0098985,0.0006557000000000001,-0.00031043,0.0015549000000000001,0.00032193,0.0011480000000000001,0.0028996,0.0027458,0.0048656,0.0013206,0.0050403,0.009986499999999999,0.0014847,0.0093724,-0.0011327,0.0019914,0.006602899999999999,0.00017632,0.00256
30140_irnt,0.0038078000000000005,0.0035245,0.0019105,0.0043048,0.0028809,0.0036804000000000003,0.0020321,0.0020058,0.0022203,0.00099676,0.0027549,0.00026247,0.0022229,0.0027715,0.00080964,0.0010454000000000001,0.0019974,0.0038696999999999994,0.0045266,0.0015586999999999999,0.0023267,0.0045362,0.0022015999999999997,0.0008232999999999999,0.0033536,0.0020515,0.0020971999999999996,0.0017052,0.0023266,0.0018338,0.0020912,0.0045934,0.00011896,0.0027175,0.0025280000000000003,0.00063741,0.0026215,0.002959,-6.726e-05,0.0014472999999999999,0.00063163,0.00087129,0.0020515999999999998,0.0017387000000000001,0.0022451,0.0016756,0.001854,0.0066979,0.0011947000000000001,0.0021353,0.0002548,0.006470699999999999,0.0028591,0.0012472000000000002,0.0023699000000000003
30020_irnt,0.0042453000000000005,0.0012541,0.0021914,0.0039315,0.0045029,0.0017271,0.0022056999999999997,0.0010644,0.0029686,0.0013793,0.0016764,0.00091277,0.0014967000000000001,0.0022588,0.00079404,0.0017273,0.0011989000000000001,0.0013201999999999999,0.008712899999999999,0.0013094,0.0033236999999999993,0.0013055,0.0022186999999999997,0.0018669000000000001,0.0022004999999999998,0.0023090999999999997,0.00039438,0.0018033,0.001768,0.0031951999999999996,0.0019483,0.0031869,0.00024449,0.0049025,0.0014531,8.923299999999999e-05,0.003565,0.0036444000000000003,4.5771000000000006e-05,0.0012909,0.00074697,0.00062211,0.002068,0.0021037,0.0033908000000000002,0.0022462,0.0026956,0.0063557,0.0011499000000000001,0.0017215999999999998,-0.00018493,0.0078035,0.0029076999999999996,0.0028829999999999997,0.005462600000000001
102_irnt,0.0032798000000000002,0.0023565,0.0013647,0.0035606,0.0034418,0.0013764,0.0037286999999999997,0.0026505,0.0035165999999999995,0.0019999,0.0030423000000000004,0.00013655,0.0020558000000000004,0.0013287000000000002,0.0016225000000000002,0.00060816,0.0028338,0.0029595,0.0042823,0.0052051,0.0014805,0.0019995,0.0040586,0.001894,0.0013805999999999998,0.00088863,0.00051635,0.0015783,0.0018237000000000001,0.0013177,0.0022981,0.0027788,0.00013784,0.0029094,0.0020375,0.00059356,0.0044309,0.0030566,-2.2231999999999997e-05,0.00097771,0.001219,0.003018,0.0030186,0.0010029,0.0035724000000000003,0.0030089,0.0024276,0.003015,0.0012298,0.0030077,0.00038621,0.0039796,0.0029081,0.00083287,0.0014072000000000002
5556,0.0039154,0.0033431999999999993,0.0020207000000000003,0.0051728,0.0089299,0.0015651,0.004918199999999999,0.0053507,0.0062258,0.0034619,0.0041881,-0.0008095000000000001,0.00081735,0.0051959,0.00455,0.0037922,0.0053649,0.0014838,0.0072299999999999994,0.0046952,0.0046256,0.0033718000000000003,0.0067548999999999994,0.0038836999999999995,0.0074153000000000005,0.0022569,0.0065003,0.0030077,0.0032308,-0.00020298,0.0022069000000000004,0.0058327,-5.4215e-05,0.0012981,0.008086399999999999,0.00055504,0.0049027,0.0016316,0.00082529,0.0019367999999999998,0.0016445999999999998,0.0037201,0.0050911,0.00061675,0.00043167,0.0080043,0.00035562,0.0043895,0.0016855000000000001,0.0070098,0.00037507,0.0012907,0.0010498,0.0025171,0.0063601000000000005
12336_irnt,-0.00099964,0.0050067,-0.0050309,0.0038912,0.0065423,0.002093,0.0029305,0.0078338,-0.0023293000000000003,0.0081023,0.0026971,0.0011023,0.0041131,-2.3466e-05,0.0028131000000000002,-0.009278,0.0078063,0.004743,0.0048717,0.0015327,0.0029171999999999996,0.0018510000000000002,0.005790600000000001,0.0043706000000000005,0.0068459,-0.007437899999999999,0.00044055,-0.0010178,-0.0010924,0.003143,0.0043371,0.0039361,-0.00072381,0.0014758,0.0056061999999999996,-0.00036791,0.010407,-0.004650199999999999,0.0012244,-0.0036777999999999997,0.0019401,0.0016199,-0.00011361,0.003993,0.005818600000000001,0.0013239,0.0052954,-0.0013671,0.0020065,0.006602199999999999,0.0017563,0.0079554,-0.0020409000000000004,0.0074738,0.00043415
30180_irnt,0.0037450000000000005,0.0024826,0.0022476999999999996,0.0026105,0.0032674,0.0030935,0.0024035999999999997,0.001994,0.002893,0.0009177999999999999,0.0021758000000000003,0.00013107,0.005360899999999999,0.0046459,0.00049421,0.0017008,0.0016721,0.0032751,0.0052846,0.0019227,0.0017048999999999999,0.003616,0.0016658,0.00060506,0.0023473,0.0024349,0.0012877000000000001,0.0017430999999999998,0.0013176,0.0012743000000000001,0.0020949000000000002,0.0035756,3.0825e-05,0.0020206,0.0022147,0.00052753,0.0026982,0.0020805,9.0029e-05,0.0016422000000000001,0.00064558,0.00054201,0.0020729,0.001299,0.0022935,0.0017430999999999998,0.00098675,0.0051466,0.0014382,0.0015442,4.959399999999999e-05,0.01015,0.0039767,0.00079695,0.0032541
4080_irnt,0.0046692,0.0018761,0.0010932000000000001,0.0017921,0.0033744,0.0018483,0.0035191000000000003,0.0019714000000000003,0.0026221,0.0017634,0.0025026999999999996,0.00010025,0.0023971,0.0021260000000000003,0.0020943000000000003,0.0024722,0.0028116,0.0024822,0.0038188000000000002,0.0018712,0.0022509,0.0024000999999999996,0.0023963,0.0018464000000000002,0.0028420000000000003,0.0025198,0.0012272000000000001,0.0014833000000000001,0.0019787,0.00093714,0.0031379999999999997,0.0036314999999999997,0.00034714,0.0044066,0.0036095,0.00074263,0.0029454999999999998,0.0034825000000000004,-9.5936e-06,0.0014729,0.0011917,0.0016398,0.0018498000000000002,0.0012794,0.0024616,0.0030701,0.0018762,0.0052816,0.0010968,0.0022494,0.00028501,0.0035280000000000003,0.0029574000000000002,0.00084271,0.0013299000000000002
30280_irnt,0.005610899999999999,0.0016062000000000001,0.0016457999999999998,0.0037466,0.0033678000000000007,0.0012617000000000001,0.0016432000000000003,0.002163,0.0036073,0.0009189000000000001,0.0018375999999999998,0.00040295,0.0016373000000000002,0.00090761,0.0013505000000000001,0.0027779,0.0018852999999999997,0.0019510000000000003,0.0035474000000000005,0.00069826,0.0032678000000000004,0.0022892,0.0017000999999999997,0.0011446,0.0016361000000000001,0.0026613,0.00057297,0.0022679,0.0021634000000000002,0.001255,0.002968,0.0023734000000000003,2.2236e-05,0.0017797000000000002,0.0026764,0.0002679,0.0015681,0.0037698999999999996,8.0312e-05,0.0013159,0.00079304,0.0017246,0.0019829,0.0014467,0.00092386,0.0016192000000000001,0.0014059,0.005167100000000001,0.0021218000000000005,0.0013023,0.00029687,0.009033,0.005882,0.00055053,0.0021096
30030_irnt,0.0038424,0.0014225,0.0020534000000000004,0.0035695,0.0043635,0.0017044,0.0020781999999999997,0.0012204,0.0026355000000000003,0.001129,0.0015397,0.00085528,0.0014534,0.0020974,0.00065385,0.00144,0.0011602000000000001,0.0013829,0.0076451999999999996,0.0014965,0.0041524,0.0010796,0.0026261999999999995,0.0018721,0.0017664000000000002,0.00248,0.00027976,0.0018237000000000001,0.0018165,0.0026866999999999998,0.0018262999999999999,0.0030098000000000004,0.00021049,0.0045618,0.0014646,0.00013228,0.0034655000000000003,0.0033361999999999997,4.655e-05,0.0013347,0.00054223,0.00040092,0.0018978999999999999,0.0018555999999999998,0.0028997,0.0017100000000000001,0.0022438000000000002,0.0056074,0.00093086,0.001616,-0.00018954,0.0070347,0.0028724,0.0028184,0.00483
1687,0.0027,0.0031,0.003,0.0019,0.0061,0.0016,0.0012,0.0017,0.0031,0.0021,0.0021,0.0002,0.0028,0.0015,0.0012,0.0015,0.0022,0.003,0.0057,0.0018,0.0016,0.0023,0.0023,0.0011,0.003,0.002,0.0005,0.002,0.0028,0.0008,0.0022,0.0023,0.0001,0.0028,0.0027,0.0005,0.0046,0.0028,0.0002,0.0021,0.0015,0.0011,0.0023,0.0012,0.0021,0.0049,0.0014,0.0025,0.001,0.0042,0.0007,0.0028,0.0033,0.001,0.0017
5254_irnt,0.0032392,0.0012379000000000001,0.0028176,0.0012568,0.0040884,0.0020033,0.0020175,0.0022645,0.0020064,0.0032068000000000005,0.0033403,0.00084079,0.0020531,0.0017800000000000001,0.00093709,0.0012111,0.0019178,0.0031566,0.0083414,0.0021268,0.0016742,0.0015,0.0037684,0.00069962,0.00094963,0.0035830999999999997,0.00048503,0.001103,0.0026931999999999998,0.0035211999999999995,0.00072082,0.0040314,-0.00046911,0.0029899,0.004802600000000001,0.00060099,0.00074521,0.0021894,3.339e-05,0.0020500999999999996,0.0020526,0.0019727,0.0011726,0.0012195,0.0017905999999999998,0.00040334,0.0028886999999999997,0.0057109,0.00024361,0.001318,0.00046823,0.0010677999999999998,0.0021799,0.0012263,0.0017375
30200_irnt,0.0034143,0.0021096,0.0022579,0.0028561,0.0033051,0.0028364,0.0020899,0.0016491,0.0024324999999999998,0.00083399,0.0025156999999999996,0.00010888,0.0033659,0.0036603,0.00040253,0.0015290999999999998,0.0016984,0.0032088,0.0045215,0.0020654,0.0016746999999999999,0.0040083,0.0014815,0.0007956,0.0028445000000000002,0.0018210000000000001,0.000791,0.0019353999999999999,0.0013207000000000002,0.0012907,0.0016445999999999998,0.002902,8.8291e-06,0.0020716,0.0023312,0.00041565,0.002209,0.002554,0.00012044,0.0014294,0.00017283,0.00051371,0.0016387,0.0011029000000000002,0.0023188,0.0016196,0.0027806999999999997,0.0053865,0.0014025,0.001368,7.0239e-05,0.0095501,0.0036226,0.00057762,0.0026279
